| id  | pathid | xtl  | ytl  | xbr  | ybr  | frame | occluded | outside |
| 1472 |     14 |  258 |    3 |  309 |   53 |  2393 |        0 |       0 |
| 1473 |     14 |  189 |  145 |  242 |  197 |  2259 |        0 |       0 |
| 1474 |     14 |  248 |   12 |  299 |   62 |  2391 |        0 |       0 |
| 1475 |     14 |  185 |  163 |  238 |  215 |  2257 |        0 |       0 |
| 1476 |     14 |  174 |  180 |  227 |  232 |  2256 |        0 |       0 |
| 1477 |     14 |  151 |  180 |  204 |  232 |  2255 |        0 |       0 |
| 1478 |     14 |  129 |  180 |  182 |  232 |  2254 |        0 |       0 |
| 1479 |     14 |   89 |  187 |  142 |  239 |  2253 |        0 |       0 |
| 1480 |     14 |   64 |  187 |  117 |  239 |  2252 |        0 |       0 |
| 1481 |     14 |   58 |  187 |  111 |  239 |  2250 |        0 |       0 |
| 1482 |     14 |  264 |  110 |  315 |  160 |  2471 |        0 |       0 |
| 1483 |     14 |  265 |  103 |  316 |  153 |  2470 |        0 |       0 |
| 1484 |     14 |  154 |  185 |  205 |  236 |  2309 |        0 |       0 |
| 1485 |     14 |  158 |  185 |  209 |  236 |  2308 |        0 |       0 |
| 1486 |     14 |  198 |  127 |  249 |  178 |  2301 |        0 |       0 |
| 1487 |     14 |  207 |   98 |  258 |  149 |  2300 |        0 |       0 |
| 1488 |     14 |  193 |  168 |  244 |  219 |  2303 |        0 |       0 |
| 1489 |     14 |  193 |  153 |  244 |  204 |  2302 |        0 |       0 |
| 1490 |     14 |  174 |  180 |  225 |  231 |  2305 |        0 |       0 |
| 1491 |     14 |  169 |  181 |  220 |  232 |  2307 |        0 |       0 |
| 1492 |     14 |  165 |  180 |  216 |  231 |  2306 |        0 |       0 |
| 1493 |     14 |  106 |    2 |  157 |   53 |  2381 |        0 |       0 |
| 1494 |     14 |  117 |    1 |  168 |   52 |  2380 |        0 |       0 |
| 1495 |     14 |  256 |   23 |  309 |   74 |  2268 |        0 |       0 |
| 1496 |     14 |  137 |    2 |  188 |   53 |  2382 |        0 |       0 |
| 1497 |     14 |  160 |    0 |  211 |   50 |  2385 |        0 |       0 |
| 1498 |     14 |  168 |    0 |  219 |   50 |  2384 |        0 |       0 |
| 1499 |     14 |  178 |    1 |  229 |   51 |  2386 |        0 |       0 |
| 1500 |     14 |  204 |  101 |  257 |  152 |  2262 |        0 |       0 |
| 1501 |     14 |  207 |   93 |  260 |  144 |  2263 |        0 |       0 |
| 1502 |     14 |  189 |  116 |  242 |  167 |  2261 |        0 |       0 |
| 1503 |     14 |  231 |   64 |  284 |  115 |  2266 |        0 |       0 |
| 1504 |     14 |  235 |   46 |  288 |   97 |  2267 |        0 |       0 |
| 1505 |     14 |  218 |   93 |  271 |  144 |  2264 |        0 |       0 |
| 1506 |     14 |  218 |   82 |  271 |  133 |  2265 |        0 |       0 |
| 1507 |     14 |  232 |   15 |  283 |   65 |  2390 |        0 |       0 |
| 1508 |     14 |  268 |    3 |  319 |   54 |  2271 |        0 |       0 |
| 1509 |     14 |  256 |   23 |  309 |   74 |  2270 |        0 |       0 |
| 1510 |     14 |   88 |    7 |  139 |   58 |  2378 |        0 |       0 |
| 1511 |     14 |  105 |    8 |  156 |   59 |  2379 |        0 |       0 |
| 1512 |     14 |   49 |   66 |  100 |  117 |  2374 |        0 |       0 |
| 1513 |     14 |   59 |   55 |  110 |  106 |  2375 |        0 |       0 |
| 1514 |     14 |   59 |   55 |  110 |  106 |  2377 |        0 |       0 |
| 1515 |     14 |   28 |  110 |   79 |  161 |  2371 |        0 |       0 |
| 1516 |     14 |   28 |  110 |   79 |  161 |  2373 |        0 |       0 |
| 1517 |     14 |  212 |   92 |  263 |  143 |  2299 |        0 |       0 |
| 1518 |     14 |  221 |   72 |  272 |  123 |  2298 |        0 |       0 |
| 1519 |     14 |  247 |   12 |  298 |   63 |  2292 |        0 |       0 |
| 1520 |     14 |  255 |   11 |  306 |   62 |  2291 |        0 |       0 |
| 1521 |     14 |  268 |   11 |  319 |   62 |  2290 |        0 |       0 |
| 1522 |     14 |  220 |   62 |  271 |  113 |  2297 |        0 |       0 |
| 1523 |     14 |  219 |   50 |  270 |  101 |  2296 |        0 |       0 |
| 1524 |     14 |  229 |   25 |  280 |   76 |  2294 |        0 |       0 |
| 1525 |     14 |   28 |  124 |   79 |  175 |  2369 |        0 |       0 |
| 1526 |     14 |   28 |  137 |   79 |  188 |  2368 |        0 |       0 |
| 1527 |     14 |   28 |  144 |   79 |  195 |  2366 |        0 |       0 |
| 1528 |     14 |   28 |  157 |   79 |  208 |  2365 |        0 |       0 |
| 1529 |     14 |   32 |  165 |   83 |  216 |  2364 |        0 |       0 |
| 1530 |     14 |   53 |  182 |  104 |  233 |  2363 |        0 |       0 |
| 1531 |     14 |   57 |  188 |  108 |  239 |  2362 |        0 |       0 |
| 1532 |     14 |   57 |  188 |  108 |  239 |  2360 |        0 |       0 |
| 1533 |     14 |   59 |  188 |  110 |  239 |  2358 |        0 |       0 |
| 1534 |     14 |   67 |  188 |  118 |  239 |  2359 |        0 |       0 |
| 1535 |     14 |   84 |  159 |  135 |  210 |  2352 |        0 |       0 |
| 1536 |     14 |   59 |  179 |  110 |  230 |  2353 |        0 |       0 |
| 1537 |     14 |  107 |  105 |  158 |  156 |  2350 |        0 |       0 |
| 1538 |     14 |   84 |  128 |  135 |  179 |  2351 |        0 |       0 |
| 1539 |     14 |   50 |  188 |  101 |  239 |  2354 |        0 |       0 |
| 1540 |     14 |  162 |   78 |  213 |  129 |  2345 |        0 |       0 |
| 1541 |     14 |  166 |   67 |  217 |  118 |  2344 |        0 |       0 |
| 1542 |     14 |  143 |   84 |  194 |  135 |  2347 |        0 |       0 |
| 1543 |     14 |  152 |   76 |  203 |  127 |  2346 |        0 |       0 |
| 1544 |     14 |  221 |   61 |  272 |  112 |  2341 |        0 |       0 |
| 1545 |     14 |  247 |   43 |  298 |   94 |  2340 |        0 |       0 |
| 1546 |     14 |  192 |   64 |  243 |  115 |  2343 |        0 |       0 |
| 1547 |     14 |  205 |   64 |  256 |  115 |  2342 |        0 |       0 |
| 1548 |     14 |  117 |  105 |  168 |  156 |  2349 |        0 |       0 |
| 1549 |     14 |  126 |   91 |  177 |  142 |  2348 |        0 |       0 |
| 1550 |     14 |  265 |    1 |  316 |   52 |  2331 |        0 |       0 |
| 1551 |     14 |  267 |   23 |  318 |   74 |  2337 |        0 |       0 |
| 1552 |     14 |  267 |   33 |  318 |   84 |  2338 |        0 |       0 |
| 1553 |     14 |  263 |   41 |  314 |   92 |  2339 |        0 |       0 |
